    x             phi_n(x) ...
    -3.100        0.50615        1.47303        2.57924        3.32144        4.82278        5.02686
    -3.090        0.50634        1.47228        2.58118        3.31782        4.82774        5.02244
    -3.080        0.50654        1.47150        2.58315        3.31416        4.83273        5.01808
    -3.070        0.50675        1.47071        2.58516        3.31045        4.83773        5.01380
    -3.060        0.50696        1.46989        2.58721        3.30669        4.84274        5.00959
    -3.050        0.50717        1.46906        2.58929        3.30289        4.84777        5.00546
    -3.040        0.50739        1.46821        2.59142        3.29905        4.85280        5.00142
    -3.030        0.50762        1.46734        2.59358        3.29515        4.85785        4.99746
    -3.020        0.50786        1.46644        2.59578        3.29122        4.86290        4.99360
    -3.010        0.50810        1.46553        2.59802        3.28723        4.86796        4.98983
    -3.000        0.50834        1.46460        2.60030        3.28321        4.87301        4.98616
    -2.990        0.50860        1.46364        2.60263        3.27914        4.87807        4.98259
    -2.980        0.50886        1.46267        2.60499        3.27503        4.88313        4.97913
    -2.970        0.50913        1.46167        2.60739        3.27088        4.88818        4.97578
    -2.960        0.50940        1.46065        2.60983        3.26668        4.89322        4.97254
    -2.950        0.50968        1.45961        2.61232        3.26245        4.89826        4.96942
    -2.940        0.50997        1.45854        2.61484        3.25817        4.90328        4.96643
    -2.930        0.51027        1.45745        2.61741        3.25385        4.90829        4.96356
    -2.920        0.51057        1.45634        2.62002        3.24950        4.91328        4.96082
    -2.910        0.51089        1.45520        2.62268        3.24510        4.91826        4.95821
    -2.900        0.51121        1.45404        2.62537        3.24067        4.92321        4.95574
    -2.890        0.51154        1.45285        2.62811        3.23620        4.92813        4.95341
    -2.880        0.51187        1.45164        2.63089        3.23170        4.93303        4.95122
    -2.870        0.51222        1.45040        2.63371        3.22716        4.93790        4.94919
    -2.860        0.51258        1.44914        2.63658        3.22259        4.94273        4.94730
    -2.850        0.51294        1.44785        2.63949        3.21799        4.94753        4.94557
    -2.840        0.51331        1.44653        2.64245        3.21335        4.95228        4.94401
    -2.830        0.51370        1.44518        2.64544        3.20868        4.95700        4.94260
    -2.820        0.51409        1.44381        2.64848        3.20399        4.96167        4.94136
    -2.810        0.51449        1.44241        2.65157        3.19926        4.96629        4.94029
    -2.800        0.51490        1.44099        2.65470        3.19451        4.97086        4.93940
    -2.790        0.51533        1.43953        2.65787        3.18973        4.97538        4.93868
    -2.780        0.51576        1.43805        2.66109        3.18493        4.97984        4.93814
    -2.770        0.51620        1.43653        2.66435        3.18011        4.98423        4.93779
    -2.760        0.51666        1.43499        2.66766        3.17526        4.98857        4.93762
    -2.750        0.51712        1.43341        2.67101        3.17040        4.99283        4.93765
    -2.740        0.51760        1.43181        2.67440        3.16551        4.99703        4.93786
    -2.730        0.51809        1.43017        2.67783        3.16061        5.00115        4.93828
    -2.720        0.51859        1.42851        2.68132        3.15570        5.00519        4.93889
    -2.710        0.51910        1.42681        2.68484        3.15076        5.00915        4.93971
    -2.700        0.51962        1.42508        2.68841        3.14582        5.01303        4.94073
    -2.690        0.52016        1.42332        2.69202        3.14087        5.01682        4.94195
    -2.680        0.52070        1.42153        2.69567        3.13591        5.02052        4.94339
    -2.670        0.52127        1.41970        2.69936        3.13094        5.02412        4.94504
    -2.660        0.52184        1.41784        2.70310        3.12597        5.02763        4.94690
    -2.650        0.52243        1.41595        2.70688        3.12099        5.03103        4.94898
    -2.640        0.52303        1.41402        2.71071        3.11602        5.03433        4.95129
    -2.630        0.52364        1.41206        2.71457        3.11104        5.03752        4.95381
    -2.620        0.52427        1.41006        2.71847        3.10607        5.04060        4.95655
    -2.610        0.52492        1.40803        2.72242        3.10110        5.04356        4.95952
    -2.600        0.52557        1.40597        2.72641        3.09614        5.04641        4.96272
    -2.590        0.52625        1.40386        2.73043        3.09120        5.04913        4.96614
    -2.580        0.52693        1.40173        2.73450        3.08626        5.05172        4.96979
    -2.570        0.52764        1.39956        2.73860        3.08134        5.05419        4.97368
    -2.560        0.52835        1.39735        2.74274        3.07643        5.05653        4.97779
    -2.550        0.52909        1.39510        2.74692        3.07154        5.05872        4.98214
    -2.540        0.52984        1.39282        2.75114        3.06667        5.06078        4.98672
    -2.530        0.53060        1.39050        2.75539        3.06183        5.06270        4.99153
    -2.520        0.53139        1.38814        2.75968        3.05702        5.06447        4.99658
    -2.510        0.53219        1.38575        2.76401        3.05223        5.06609        5.00186
    -2.500        0.53300        1.38332        2.76836        3.04747        5.06755        5.00737
    -2.490        0.53384        1.38085        2.77276        3.04275        5.06886        5.01312
    -2.480        0.53469        1.37834        2.77718        3.03806        5.07002        5.01910
    -2.470        0.53556        1.37580        2.78164        3.03342        5.07100        5.02532
    -2.460        0.53644        1.37321        2.78613        3.02881        5.07183        5.03177
    -2.450        0.53735        1.37059        2.79064        3.02425        5.07248        5.03845
    -2.440        0.53827        1.36793        2.79519        3.01974        5.07297        5.04536
    -2.430        0.53922        1.36523        2.79977        3.01528        5.07328        5.05250
    -2.420        0.54018        1.36249        2.80437        3.01087        5.07341        5.05987
    -2.410        0.54116        1.35971        2.80900        3.00652        5.07336        5.06746
    -2.400        0.54216        1.35689        2.81365        3.00222        5.07313        5.07528
    -2.390        0.54319        1.35403        2.81833        2.99799        5.07271        5.08332
    -2.380        0.54423        1.35113        2.82303        2.99382        5.07210        5.09158
    -2.370        0.54529        1.34820        2.82775        2.98972        5.07131        5.10006
    -2.360        0.54638        1.34522        2.83249        2.98569        5.07032        5.10876
    -2.350        0.54748        1.34220        2.83725        2.98174        5.06913        5.11767
    -2.340        0.54861        1.33915        2.84203        2.97786        5.06775        5.12678
    -2.330        0.54976        1.33605        2.84682        2.97406        5.06616        5.13611
    -2.320        0.55093        1.33291        2.85163        2.97034        5.06438        5.14563
    -2.310        0.55212        1.32974        2.85645        2.96671        5.06239        5.15536
    -2.300        0.55333        1.32652        2.86129        2.96317        5.06019        5.16528
    -2.290        0.55457        1.32327        2.86613        2.95971        5.05779        5.17539
    -2.280        0.55583        1.31997        2.87099        2.95636        5.05518        5.18568
    -2.270        0.55712        1.31664        2.87585        2.95310        5.05235        5.19617
    -2.260        0.55843        1.31326        2.88072        2.94994        5.04931        5.20682
    -2.250        0.55976        1.30985        2.88559        2.94689        5.04606        5.21765
    -2.240        0.56112        1.30639        2.89046        2.94394        5.04260        5.22865
    -2.230        0.56250        1.30290        2.89533        2.94111        5.03892        5.23981
    -2.220        0.56390        1.29937        2.90021        2.93839        5.03502        5.25113
    -2.210        0.56533        1.29580        2.90508        2.93578        5.03090        5.26260
    -2.200        0.56679        1.29219        2.90994        2.93329        5.02657        5.27421
    -2.190        0.56827        1.28855        2.91480        2.93093        5.02201        5.28596
    -2.180        0.56978        1.28486        2.91965        2.92869        5.01724        5.29785
    -2.170        0.57132        1.28114        2.92449        2.92658        5.01225        5.30986
    -2.160        0.57288        1.27738        2.92932        2.92460        5.00703        5.32199
    -2.150        0.57446        1.27359        2.93414        2.92276        5.00160        5.33424
    -2.140        0.57608        1.26975        2.93893        2.92105        4.99595        5.34659
    -2.130        0.57772        1.26588        2.94371        2.91948        4.99008        5.35903
    -2.120        0.57939        1.26198        2.94847        2.91806        4.98399        5.37157
    -2.110        0.58109        1.25804        2.95320        2.91678        4.97768        5.38420
    -2.100        0.58281        1.25406        2.95792        2.91565        4.97115        5.39690
    -2.090        0.58457        1.25005        2.96260        2.91467        4.96441        5.40966
    -2.080        0.58635        1.24601        2.96725        2.91384        4.95745        5.42249
    -2.070        0.58816        1.24193        2.97188        2.91318        4.95028        5.43537
    -2.060        0.59000        1.23781        2.97646        2.91267        4.94290        5.44829
    -2.050        0.59187        1.23367        2.98102        2.91232        4.93531        5.46125
    -2.040        0.59376        1.22949        2.98553        2.91214        4.92751        5.47423
    -2.030        0.59569        1.22529        2.99001        2.91212        4.91950        5.48723
    -2.020        0.59765        1.22105        2.99444        2.91228        4.91128        5.50024
    -2.010        0.59964        1.21678        2.99882        2.91260        4.90287        5.51325
    -2.000        0.60165        1.21248        3.00316        2.91310        4.89425        5.52625
    -1.990        0.60370        1.20815        3.00745        2.91378        4.88544        5.53923
    -1.980        0.60578        1.20380        3.01168        2.91463        4.87643        5.55218
    -1.970        0.60789        1.19942        3.01586        2.91566        4.86723        5.56510
    -1.960        0.61003        1.19501        3.01998        2.91688        4.85784        5.57797
    -1.950        0.61220        1.19057        3.02404        2.91828        4.84827        5.59078
    -1.940        0.61441        1.18611        3.02804        2.91987        4.83852        5.60353
    -1.930        0.61664        1.18163        3.03198        2.92164        4.82859        5.61621
